id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365,review_scores_rating
414170,51.63182,-0.18907,110,0,0,0,0,
415171,51.5605,-0.0472,50,30,60,90,365,4
415825,51.55261,-0.12253,90,0,30,60,335,4.84
415926,51.51514,-0.19672,115,7,37,67,342,4.87
416047,51.44276,-0.0451,26,0,0,14,226,4.88
416238,51.55653,-0.17348,357,24,54,84,348,4.55
416746,51.47932,-0.10506,150,0,0,0,0,
416747,51.47979,-0.10355,140,0,0,0,0,
416748,51.47962,-0.10313,140,0,0,0,0,
417090,51.53899,-0.19744,83,16,22,27,229,4.05
417297,51.49721,-0.01961,230,21,44,64,64,4.81
417549,51.5393,-0.14657,193,4,27,40,312,4.03
417550,51.53564,-0.14155,40,4,27,40,312,4.46
418561,51.53672,-0.10073,42,0,0,0,0,4.85
418857,51.55779,-0.06924,120,30,60,90,365,
419786,51.47553,0.05903,250,30,60,90,365,
420083,51.42257,-0.01299,60,28,58,88,178,5
420605,51.42556,-0.1576,178,0,0,0,0,
420699,51.56324,-0.08406,40,0,0,0,0,4.86
421142,51.49952,-0.21538,79,0,0,0,0,4.64
421760,51.60773,-0.29447,25,0,0,0,0,4
422095,51.50017,0.08404,150,0,0,0,0,
422274,51.48998,-0.19541,50,0,2,2,2,4.91
422308,51.56894,-0.07972,60,13,39,67,342,4.77
422748,51.38533,-0.12706,18,0,0,0,219,4.46
424491,51.55776,-0.05266,50,28,58,88,178,4.75
424492,51.55819,-0.05403,50,30,60,90,365,4
424511,51.51316,0.04813,181,0,0,0,0,
425143,51.48295,-0.1476,114,0,0,0,0,4.88
427229,51.47574,0.05733,150,30,60,90,365,
427325,51.52565,-0.08772,140,1,3,12,287,4.64
427327,51.52412,-0.07869,155,30,60,90,365,
427348,51.46837,-0.09851,100,12,42,72,162,4.71
427584,51.54687,-0.06755,120,0,0,12,287,4.65
427936,51.54544,-0.07344,50,14,29,59,59,4.97
428432,51.53289,-0.01042,200,0,0,0,0,
428590,51.52088,-0.2063,60,30,60,90,365,4.81
428716,51.58733,-0.00345,60,30,60,90,365,4.7
429045,51.46929,-0.00834,"1,500.00",30,60,90,365,
429444,51.47888,-0.1071,80,0,0,0,256,4.37
429900,51.62391,-0.02001,50,0,0,0,0,
430227,51.54818,-0.07149,78,0,0,0,188,4.9
430587,51.41872,-0.07804,65,28,58,88,363,4.33
431402,51.53986,-0.02064,45,7,37,67,93,4.94
431775,51.5347,-0.10151,115,0,0,0,0,
432567,51.56615,0.02639,62,0,0,0,0,4.68
432841,51.5336,-0.07255,66,12,42,72,347,4.86
432986,51.52021,-0.22287,150,13,40,40,314,4.92
433867,51.54822,0.00836,52,30,60,90,365,3.89
434555,51.57392,0.08772,40,0,0,0,0,
434666,51.65545,-0.03265,50,0,0,0,0,
434962,51.51374,-0.13468,155,29,54,83,83,4.91
435568,51.54895,-0.09119,150,30,60,90,365,
435600,51.54855,-0.08297,49,0,25,50,134,4.71
436257,51.44828,-0.0373,40,3,33,52,241,4.94
436446,51.50596,-0.32542,50,30,60,90,365,4.98
436458,51.47412,-0.01103,35,0,0,0,84,4.75
437224,51.54083,0.03118,38,30,60,90,365,
437574,51.56554,-0.13483,53,17,47,77,77,4.86
437722,51.51304,-0.19031,500,30,60,90,365,4.78
438421,51.5106,-0.13074,69,0,13,40,315,4.46
438577,51.55178,-0.14735,100,15,41,41,41,4.25
439047,51.55002,-0.07105,78,0,0,0,188,4.86
439358,51.46667,-0.16015,48,30,60,90,365,4.94
439489,51.54113,-0.16878,50,23,52,82,357,4.78
441459,51.51795,-0.0212,85,0,0,0,195,4.72
441525,51.53781,-0.09791,96,16,35,51,324,4.39
441813,51.54249,-0.04892,50,28,58,88,363,
441821,51.48714,-0.14081,90,30,60,90,365,
441859,51.62649,-0.15931,40,30,60,90,365,5
442178,51.52522,-0.08514,93,29,59,89,364,4.95
442418,51.60501,-0.11298,59,0,0,0,0,
442457,51.56988,0.07772,30,28,58,88,363,4.81
442992,51.41856,-0.23203,85,0,0,0,158,4.66
443263,51.533,-0.06338,128,0,0,0,0,4.71
443735,51.61674,-0.14907,50,30,60,90,365,4.67
444886,51.55382,-0.097,80,0,0,0,0,5
444981,51.56333,0.00968,178,0,0,0,0,
446634,51.54539,-0.05763,74,0,0,0,0,4
446815,51.51735,-0.20519,143,0,0,0,0,4.39
446853,51.43025,-0.09109,131,30,60,90,365,
446900,51.54401,-0.07508,320,10,25,25,62,4.89
446958,51.50777,-0.23443,155,30,60,90,365,
447223,51.57866,0.16921,114,0,0,0,0,4.64
447410,51.43579,-0.02296,60,29,59,89,364,
448589,51.61696,-0.1474,100,30,60,90,365,4.67
448867,51.41603,-0.19444,132,0,0,0,241,4.24
449399,51.61585,-0.16287,33,0,0,6,281,4.9
450314,51.53369,-0.04191,26,0,0,0,0,4.8
450460,51.56485,-0.09831,58,5,10,14,285,4.92
450481,51.48586,-0.06375,199,0,0,0,0,
450631,51.51898,-0.16651,65,0,0,0,0,4.77
451654,51.49173,-0.09906,90,0,0,0,0,4.57
452350,51.56911,-0.09723,150,19,49,79,354,4.75
452538,51.46146,-0.02147,46,22,52,82,172,4.68
452552,51.54838,-0.2335,250,0,0,0,0,
452781,51.48213,-0.1912,180,13,33,33,258,4.78
453132,51.5254,-0.04383,67,0,0,0,188,4.79
454008,51.4956,-0.22841,45,24,24,24,24,4.44
454047,51.53866,-0.04096,149,20,46,67,342,4.82
454496,51.52799,-0.06641,150,0,0,0,0,4.14
454602,51.58288,-0.00485,100,30,60,90,365,
454613,51.57779,0.11625,214,0,0,0,0,
454775,51.66375,-0.08917,60,0,0,0,0,
455178,51.41099,0.00649,75,30,60,90,365,
455244,51.54968,-0.078,45,30,60,90,365,4.86
455277,51.50374,-0.03921,499,30,60,90,365,5
455422,51.50651,-0.22035,30,0,0,0,51,4.91
455450,51.53273,-0.06368,93,1,3,29,304,4.61
455873,51.57082,0.07634,30,30,60,90,365,4.38
456315,51.47659,-0.11608,28,28,58,88,363,4.85
456798,51.53955,-0.08499,180,30,60,90,365,
457392,51.55557,-0.12639,85,9,39,69,69,4.5
458015,51.52745,-0.12289,125,0,5,35,302,4.89
458605,51.54909,-0.18255,130,16,46,76,166,4.71
458818,51.51957,-0.07271,800,30,60,90,365,5
459018,51.52155,-0.0361,69,30,60,90,365,
459073,51.50626,-0.23938,25,28,58,88,363,
459237,51.54368,-0.07178,113,7,8,12,225,4.94
459877,51.5236,-0.0548,51,0,0,0,0,4.75
460396,51.50509,-0.23676,32,28,58,88,114,4.76
460934,51.42576,-0.20537,50,27,57,87,362,4.69
460935,51.4247,-0.20213,59,7,37,67,342,4.7
460936,51.42418,-0.2068,55,7,37,67,342,4.33
460938,51.42494,-0.20591,52,27,57,87,362,5
461039,51.58523,-0.14065,110,29,59,89,364,4.92
461923,51.49271,0.07297,95,8,23,44,126,4.8
461987,51.54474,-0.06352,145,20,50,80,290,4.77
462214,51.50247,-0.27708,30,29,59,89,364,4.83
462419,51.53432,-0.07117,180,30,60,90,365,
462818,51.52442,-0.36555,48,30,60,90,365,
463665,51.59491,0.02092,150,7,37,67,342,
463667,51.46439,-0.25583,44,0,0,0,1,4.93
464370,51.46713,-0.15062,222,20,46,63,317,4.24
464789,51.54339,-0.02672,74,0,0,0,0,4.6
464870,51.54566,-0.19562,43,8,38,68,343,4.46
465361,51.45919,-0.11971,28,30,60,90,365,4.5
465435,51.49055,-0.11158,48,17,31,41,79,4.89
465515,51.53032,-0.09766,86,10,10,20,110,4.58
465781,51.51195,0.1266,30,30,60,90,365,4.88
465821,51.53354,-0.00723,110,0,0,0,0,
466017,51.58899,-0.2504,55,0,0,0,0,4.93
466058,51.50177,-0.22654,109,30,60,90,365,
466934,51.54391,-0.02438,150,30,60,90,365,
468033,51.51817,-0.18537,154,0,0,0,0,
468221,51.50408,-0.07478,149,28,58,88,363,4.82
468283,51.56287,-0.11707,30,0,0,0,0,4.56
468438,51.56217,-0.11416,30,0,0,0,0,4.59
469125,51.56645,-0.06199,70,23,53,83,358,4.83
469187,51.47537,-0.16432,54,18,23,43,262,4.83
469198,51.52736,-0.07776,150,0,0,0,219,4.83
469219,51.53555,-0.07516,55,27,57,87,362,4.73
469475,51.383,0.05714,50,30,60,90,365,
469630,51.55379,0.03085,17,28,58,88,363,4.52
469676,51.46979,-0.14133,32,6,36,61,249,4.52
470205,51.42235,-0.21414,175,30,60,90,365,
470503,51.5501,-0.07242,100,0,12,16,16,4.57
471228,51.40836,-0.21585,23,27,51,51,176,4.48
471753,51.54772,0.04421,95,30,60,90,365,
472083,51.53035,-0.11272,350,4,12,35,310,4.86
472185,51.55306,0.00929,39,29,38,68,343,4.9
472203,51.61742,-0.02397,70,0,0,0,0,5
473073,51.49157,-0.04454,39,0,0,0,0,4.27
473396,51.5814,0.02661,60,27,57,87,362,4.89
473637,51.51512,-0.20814,"2,000.00",0,0,0,0,
474907,51.53521,-0.00536,99,0,0,0,0,
475087,51.40401,-0.09388,34,0,0,0,0,4.6
475700,51.53896,-0.13997,95,0,0,0,0,4.86
476659,51.49593,-0.06868,85,0,0,0,0,4.65
476760,51.59438,-0.02447,90,30,60,90,365,
476808,51.50062,-0.19189,150,28,58,88,363,3.67
477286,51.53518,-0.20319,219,0,19,43,133,4.59
478627,51.54573,-0.06945,100,30,60,90,365,4.88
479906,51.5063,-0.03986,113,0,0,0,0,
480580,51.46781,-0.09836,45,28,58,88,178,5
482178,51.5188,-0.09801,113,2,8,8,266,4.95
482685,51.54771,-0.15317,250,30,60,90,365,
483891,51.57684,-0.07749,36,0,0,0,0,
485120,51.53688,-0.00486,150,30,60,90,365,
486032,51.54533,-0.0636,350,0,0,0,0,
486373,51.50186,-0.07442,33,30,60,90,365,
486501,51.53368,-0.212,65,0,0,0,0,0
486627,51.53642,-0.11291,110,6,36,66,341,4.75
487430,51.41583,-0.14898,54,0,0,0,0,4.39
487783,51.41795,-0.30511,38,2,17,47,322,4.69
489405,51.53127,-0.07367,52,1,1,4,94,4.87
492883,51.4645,-0.08651,150,6,14,14,216,5
492946,51.49449,-0.13309,90,14,35,54,316,4.66
493394,51.50972,0.11894,75,30,60,90,365,
493679,51.53171,-0.0612,140,0,0,0,0,5
493965,51.60599,-0.00398,106,0,0,0,0,4.14
494343,51.48652,-0.11113,131,19,31,44,291,4.73
494880,51.54781,-0.05726,105,0,0,0,0,
495607,51.42865,-0.05998,22,0,0,0,0,4.92
496676,51.5916,0.01425,45,0,0,0,0,
496869,51.55923,-0.09879,59,0,0,0,188,4.3
496875,51.48293,-0.12026,170,29,59,89,364,4.78
498610,51.55489,-0.11491,150,0,0,0,0,4.96
498888,51.52785,-0.04371,180,27,57,87,362,4.56
499145,51.52666,-0.06406,100,0,8,38,313,4.36
500548,51.52527,-0.19156,66,30,60,90,365,4.5
500795,51.55572,-0.16257,600,0,0,0,0,
500985,51.53808,-0.20918,180,0,0,0,0,
501458,51.57838,-0.12393,125,0,0,0,0,5
501837,51.54548,-0.16365,92,1,2,2,167,4.51
501851,51.48353,-0.08482,43,0,0,5,280,4.92
502190,51.54609,-0.20163,50,0,0,0,0,4.6
502566,51.50329,-0.23946,38,12,42,72,162,4.91
503017,51.48793,0.09929,150,0,0,0,0,
503151,51.49583,-0.1031,51,19,27,47,308,4.4
503331,51.5455,-0.05911,113,0,16,21,111,4.83
504310,51.50647,-0.00451,118,0,1,1,1,0
505926,51.58082,-0.35824,30,27,57,87,362,5
506980,51.48956,-0.21078,250,0,0,0,0,
506997,51.44179,-0.13233,130,0,0,0,0,5
507124,51.47394,-0.15515,80,7,15,15,216,4.28
507480,51.52703,-0.07357,45,0,0,0,0,4.53
507677,51.52221,-0.21734,105,20,50,75,275,4.82
507907,51.55429,-0.08651,50,27,57,87,362,5
507962,51.44151,-0.17418,150,0,0,0,0,5
509099,51.48773,-0.01017,335,2,10,15,52,4.79
509467,51.52439,-0.13868,225,30,60,90,365,4.81
510304,51.52483,0.02856,60,30,60,90,365,
510386,51.5227,-0.07394,180,9,39,69,344,4.7
511068,51.55921,-0.00891,39,30,60,90,365,
511429,51.54778,-0.10427,115,0,6,11,20,4.86
511768,51.53581,-0.00021,130,19,49,79,354,4.85
511913,51.4106,-0.21537,18,23,53,83,358,4.65
512822,51.57295,-0.13274,100,0,0,0,98,4.86
512853,51.40812,-0.21286,22,0,0,0,189,4.85
512882,51.6564,-0.09304,20,1,17,47,322,4.81
512992,51.50895,-0.3252,32,0,0,0,0,4.43
513198,51.48875,-0.10934,95,27,57,87,177,4.26
513210,51.54782,-0.09595,75,23,53,83,83,
515149,51.49039,-0.20696,120,0,0,6,93,4.64
515178,51.5956,-0.02607,100,0,0,0,0,
515327,51.47936,-0.25932,52,0,0,0,0,4.83
515775,51.54457,0.0602,55,30,60,90,365,
515884,51.56157,-0.10905,45,29,59,89,364,4.91
516849,51.52667,-0.11027,130,0,0,0,0,5
517283,51.5748,0.02962,190,0,2,2,85,4.69
517941,51.53845,-0.0539,175,26,56,86,176,4.64
518298,51.56101,-0.0787,150,0,0,0,0,5
518364,51.55239,-0.03935,100,0,0,0,0,
519190,51.53441,-0.00439,40,0,0,0,1,4.95
519598,51.58999,-0.08391,28,0,0,5,280,4.67
519660,51.5227,-0.13874,95,1,1,1,198,4.89
519672,51.49042,-0.17676,200,8,32,62,337,
520350,51.53372,-0.11561,117,27,57,78,78,5
520817,51.53438,-0.20424,55,30,60,90,365,4.71
520959,51.54207,-0.15894,75,0,0,19,290,4.91
520962,51.5476,-0.0732,160,0,0,0,0,4.89
521274,51.54941,-0.23262,35,25,55,85,360,4.73
521547,51.43868,0.00669,30,0,2,4,148,4.76
521771,51.57874,-0.07779,31,30,60,90,365,4.93
521982,51.52713,-0.07374,113,0,0,0,0,4.36
522017,51.54855,0.02184,40,29,59,86,86,4.83
522467,51.51612,-0.19557,200,0,0,0,0,4.8
522729,51.52728,-0.0725,140,0,0,0,129,4.89
522797,51.50033,-0.01124,150,30,60,90,365,
522824,51.4616,-0.01963,260,0,0,0,0,
523160,51.54805,-0.06709,79,0,0,0,0,4.71
523635,51.53496,-0.10133,265,12,17,22,227,5
523749,51.52661,-0.33616,35,30,60,90,365,4.85
523889,51.54542,0.00671,100,30,60,90,365,
523941,51.53318,0.00622,40,1,31,61,151,4.31
524969,51.44233,0.00676,35,0,0,0,0,4.71
525056,51.59221,-0.17469,200,0,0,0,0,
525339,51.55999,-0.16367,130,3,8,8,8,5
526025,51.59109,-0.03693,81,0,0,0,0,
526388,51.64683,-0.20686,60,14,44,74,349,4.94
526878,51.60066,0.0367,150,0,0,0,0,4.67
527070,51.49055,-0.06716,28,23,53,83,358,4.5
527808,51.5466,-0.12052,36,30,60,90,180,4.79
527981,51.49695,0.01259,140,0,15,40,40,
528001,51.57569,-0.11493,120,8,30,37,63,4.85
528045,51.54692,-0.04194,46,29,59,89,364,4.5
528124,51.55654,-0.195,46,28,53,68,158,4.59
529011,51.59017,-0.12148,118,1,10,40,315,4.33
529070,51.54583,-0.165,67,6,23,23,276,4.95
529427,51.5198,-0.04883,35,5,5,5,5,4.75
529558,51.52923,-0.12267,62,0,0,0,0,4.28
529947,51.55831,-0.12554,310,0,0,0,0,4.96
530120,51.44265,-0.34428,45,0,6,36,311,4.94
530147,51.48424,0.02884,100,30,60,90,365,
530395,51.50691,-0.24924,38,29,59,89,269,4.9
530448,51.516,-0.28141,34,30,60,90,365,4.7
530868,51.5232,-0.0456,25,23,53,83,358,0
532358,51.53759,-0.20116,54,29,59,89,364,4.88
532361,51.53777,-0.20154,86,0,0,0,0,4
533351,51.52257,-0.16169,140,0,0,0,0,4.84
533943,51.49695,-0.13888,901,27,57,87,362,5
534109,51.48021,-0.10533,80,0,0,0,0,
534433,51.55875,-0.0839,39,29,59,89,364,4.78
534506,51.56259,-0.05893,40,1,3,3,3,4.2
534665,51.50076,-0.09342,78,0,0,0,0,4.63
534876,51.54605,0.00413,40,29,59,89,364,4.89
535284,51.53478,-0.19698,65,0,0,0,0,4.89
535323,51.55539,-0.04552,130,1,16,16,16,4.57
536033,51.58803,-0.37405,45,30,60,90,365,4.6
536121,51.48577,-0.11935,325,12,42,72,347,4.83
536794,51.45724,-0.10893,36,27,57,87,362,4.67
536886,51.52297,-0.16402,150,30,60,90,365,
536996,51.45535,-0.10808,70,5,7,7,7,4.64
537305,51.54637,-0.25157,22,12,26,38,226,4.4
538156,51.50087,-0.08743,150,0,5,17,17,5
538558,51.52504,-0.11768,130,7,13,20,242,4.78
539042,51.42662,-0.14501,35,10,29,50,126,4.9
540002,51.49389,-0.18615,80,23,53,83,358,
540849,51.44398,-0.16997,57,0,0,1,220,4.93
541363,51.55397,-0.08866,110,0,0,0,0,5
541802,51.4924,-0.2049,45,7,7,9,9,4.87
542231,51.46636,-0.12726,65,0,0,0,0,
542646,51.49557,-0.22843,120,5,35,65,152,4.53
542797,51.57193,0.00402,21,3,33,63,88,4.49
544258,51.50745,-0.23028,115,0,0,0,6,4.65
544613,51.41447,-0.1778,118,29,47,75,254,4.14
544824,51.49565,-0.22828,100,0,15,45,71,4.61
545404,51.45475,-0.09571,275,0,0,0,0,5
546039,51.5472,-0.13589,119,0,14,17,57,4.91
546401,51.51325,-0.03766,26,30,60,90,365,
547357,51.59378,-0.02424,47,27,57,87,362,5
547367,51.54136,-0.10452,90,30,60,90,365,4.72
547462,51.53372,-0.0355,15,2,9,39,292,4.84
547803,51.53964,-0.08616,95,0,0,0,210,4.83
548106,51.52195,0.02059,55,4,23,34,46,4.5
548429,51.50116,-0.09422,"1,071.00",0,0,0,0,
549033,51.46746,-0.08166,84,5,5,20,295,4.72
549281,51.50171,-0.0327,60,23,53,83,358,5
549299,51.44769,-0.12121,67,26,53,81,81,4.62
549999,51.54909,-0.03026,400,0,0,0,0,
550146,51.52884,-0.08339,135,0,3,33,308,4.71
550486,51.55036,-0.07699,30,0,0,0,0,4.85
550492,51.59867,-0.13772,149,4,9,9,197,4.58
550570,51.54169,-0.02382,60,0,0,0,0,5
550726,51.61037,0.24273,40,0,0,0,0,
550805,51.46967,-0.07303,49,0,0,0,0,4.5
552257,51.50202,-0.10754,172,28,58,88,206,4.62
553543,51.49095,-0.2061,35,0,0,0,0,5
554472,51.54079,0.0533,20,8,38,68,343,
554537,51.4696,-0.21035,150,30,60,90,365,
554694,51.51794,-0.07518,50,1,1,10,25,4.8
554935,51.5147,-0.20266,149,30,60,90,365,
555419,51.57565,0.02145,49,7,16,46,321,4.54
556065,51.53188,-0.07372,60,0,0,0,0,5
556306,51.43094,0.01728,20,30,60,90,365,4.57
556329,51.42884,0.01791,35,30,60,90,365,
556436,51.45436,-0.14011,130,0,0,0,0,
556542,51.44259,-0.17247,429,7,23,44,319,4.73
556797,51.46826,-0.00482,245,30,60,90,365,
557799,51.54299,-0.09648,47,29,59,89,89,4.69
558664,51.5226,-0.11099,47,29,59,89,364,4.51
558694,51.45443,-0.14173,140,3,13,25,285,4.87
558798,51.48909,-0.11225,180,1,6,6,204,5
559415,51.55909,-0.09871,78,30,60,90,365,4.71
559579,51.55914,-0.09836,196,1,31,61,336,4.84
559643,51.54871,-0.00495,113,19,33,33,33,4.93
559776,51.44742,-0.16106,95,0,0,5,280,4.92
559841,51.53294,-0.00857,243,30,60,90,365,
559848,51.54163,-0.10161,230,30,60,90,365,
560068,51.52046,-0.07406,115,17,35,65,336,4.71
561471,51.52988,-0.05612,36,1,1,1,259,4.94
562148,51.64647,-0.04247,28,0,13,40,315,4.96
563124,51.53113,-0.11581,100,0,0,0,0,4.85
563229,51.4985,-0.08326,165,6,24,49,324,4.8
563243,51.4975,-0.21432,155,0,1,22,293,4.69
563693,51.481,-0.14754,100,27,57,82,355,4.73
564861,51.53781,-0.00019,60,0,7,37,307,4.47
564954,51.54548,-0.09167,50,30,60,90,365,
565135,51.49451,-0.09983,60,28,58,88,363,4.1
565168,51.4858,-0.096,75,1,12,12,178,4.84
565214,51.50679,-0.23242,220,0,0,0,0,4.42
565442,51.50085,0.03044,180,0,0,0,0,4.75
565640,51.46837,0.03771,50,0,0,0,0,
565770,51.47789,-0.39478,45,29,56,86,361,4.34
566338,51.44153,-0.10885,55,8,38,58,288,4.59
566427,51.55201,-0.12437,200,0,0,0,0,
566538,51.52885,-0.06308,149,23,53,83,358,4.86
566957,51.51948,-0.09737,150,6,36,66,341,4.83
567040,51.53623,-0.07754,150,0,0,0,0,5
567534,51.55111,-0.16559,99,0,0,0,0,4.68
567910,51.5305,-0.0431,59,0,5,35,310,4.92
569300,51.45854,-0.16404,140,0,0,0,0,4.84
569402,51.44878,-0.05803,300,0,0,0,0,4.75
569871,51.48458,-0.21553,370,30,60,90,365,
570490,51.4891,-0.11592,41,0,0,0,0,4.89
570736,51.56197,-0.00599,50,28,58,88,363,4.72
571265,51.57895,-0.07607,34,29,59,89,364,4.83
571906,51.56917,-0.0063,50,28,58,88,363,4.76
571984,51.54249,-0.10816,150,15,15,15,15,5
572046,51.4514,-0.0044,25,4,34,64,64,4.6
572538,51.39356,-0.06752,50,30,60,90,365,
572795,51.55097,-0.21949,85,0,0,0,88,4.61
572805,51.49423,-0.11765,125,15,37,63,308,4.66
572996,51.42622,-0.07878,55,0,0,0,0,4
573155,51.52762,-0.12844,95,0,1,1,1,4.43
573374,51.40261,-0.03656,200,30,60,90,365,
573391,51.52913,-0.21995,110,0,0,0,0,
574436,51.52754,-0.05239,89,1,1,1,1,4.82
574475,51.54759,-0.36178,19,0,0,0,3,4.84
574599,51.42214,0.01906,25,0,0,0,0,5
575053,51.53522,-0.0351,20,8,24,54,329,4.69
575832,51.55407,-0.05365,170,0,0,0,0,
575927,51.52748,-0.12104,100,0,0,0,158,4.17
576513,51.54187,-0.04381,100,29,59,89,364,
576893,51.55708,0.00855,70,30,60,90,365,
577319,51.46215,-0.18589,35,29,59,89,364,4.81
579923,51.53133,0.01942,37,0,0,0,0,
580352,51.61281,0.04213,75,0,0,0,0,
580534,51.52506,-0.14447,110,28,58,88,363,4.61
580939,51.52701,-0.08692,60,0,0,0,0,4.8
581237,51.50979,-0.1217,145,0,0,0,0,
581946,51.58326,-0.01911,150,30,60,90,365,
581961,51.48276,-0.33246,50,0,0,0,0,
582625,51.50168,-0.01254,59,0,0,0,0,
582899,51.47512,-0.1327,95,0,6,36,311,4.94
583333,51.56872,0.0654,40,15,18,48,48,4.86
583597,51.50926,-0.19391,100,0,0,0,0,
583705,51.47979,-0.16663,60,9,36,61,314,4.94
583840,51.42472,-0.06416,35,0,0,0,0,4.82
584971,51.4469,-0.14837,25,9,15,45,320,4.73
584988,51.53296,-0.00849,275,30,60,90,365,
586300,51.55024,-0.00286,319,30,60,90,365,
586916,51.61677,-0.03037,30,30,60,90,365,
587099,51.32384,-0.13636,100,0,0,0,0,
587337,51.4783,0.08512,50,0,0,0,0,
587412,51.58524,-0.24646,120,29,59,89,179,4.5
587993,51.56565,0.01547,50,30,60,90,365,
588026,51.56066,0.00748,135,30,60,90,365,
588044,51.51659,-0.06498,75,30,60,90,365,4.8
588238,51.49923,-0.12972,300,0,0,0,0,4.87
588305,51.54349,0.00798,40,30,60,90,365,5
588321,51.49735,-0.19623,75,0,3,12,280,4.55
588566,51.51602,-0.18835,48,30,60,90,365,4.71
588959,51.49276,-0.20001,102,0,0,0,0,4.5
589244,51.50804,-0.19356,220,0,0,0,0,
589338,51.45242,-0.37098,27,0,0,0,0,3.86
589479,51.47792,0.08376,80,0,0,0,0,
590293,51.53453,-0.0871,226,1,1,1,250,4.96
590443,51.56097,0.07602,48,0,0,0,0,4.67
590575,51.55881,-0.14118,49,0,30,60,335,4.71
590727,51.55896,-0.01121,39,30,60,90,365,5
590736,51.55939,-0.00896,42,30,60,90,365,5
590823,51.51806,-0.19851,90,0,0,0,0,4.71
590836,51.45908,-0.12156,45,0,0,0,0,4.86
590876,51.47497,0.02577,113,0,0,0,0,
590877,51.47417,0.02622,113,0,0,0,0,
590882,51.47465,0.02611,113,0,0,0,0,
590889,51.53462,-0.01038,250,30,60,90,365,
590958,51.55925,-0.13275,30,0,0,0,0,4.67
590971,51.54685,-0.03723,79,0,5,35,35,4.53
591006,51.60044,-0.06553,100,0,0,0,0,
591549,51.51334,-0.0731,99,0,14,37,306,4.86
591715,51.5447,-0.10429,137,29,59,89,89,4.27
591757,51.51812,0.01857,80,30,60,90,365,
591837,51.4997,-0.18657,200,0,0,0,0,4.8
592844,51.64933,-0.19822,90,30,60,90,365,
593718,51.47296,-0.04644,40,23,53,83,358,4.83
594107,51.53577,-0.07551,38,30,60,90,90,4.57
594141,51.53645,-0.07761,35,24,54,84,84,4.45
594350,51.51582,-0.18388,93,0,0,0,147,4.94
594553,51.6064,-0.11898,35,29,59,89,270,4.82
594569,51.57802,0.16687,18,0,6,36,311,4.64
594724,51.49784,-0.24431,75,0,0,0,0,4.78
594744,51.49806,-0.24637,150,0,0,0,68,4.65
594831,51.54627,-0.22625,68,18,48,78,353,4.73
595036,51.57264,-0.14046,49,30,60,90,365,4.55
595071,51.52275,0.02541,16,2,9,9,198,4.75
595103,51.44886,-0.11083,60,0,0,0,0,4.86
595539,51.47145,-0.16431,50,0,0,0,0,4.33
595611,51.55054,-0.05614,34,4,34,59,322,4.85
595626,51.48033,0.06785,41,0,0,0,0,4.86
596013,51.51447,-0.06223,45,24,54,84,174,4.81
596256,51.54831,-0.06191,90,27,52,52,52,4.86
596823,51.5504,-0.11394,59,21,51,80,165,4.88
597005,51.5327,0.0326,44,29,59,89,89,
597030,51.49819,-0.09551,197,27,57,87,362,4.8
598125,51.58338,-0.01925,119,0,0,0,0,
598481,51.49537,-0.16947,198,0,0,0,194,4.29
598921,51.54139,-0.07079,98,0,0,0,0,
598923,51.53881,-0.14271,50,0,0,0,0,
599008,51.5196,-0.198,199,0,0,0,0,5
599058,51.51556,-0.16527,79,0,6,36,298,4.58
599344,51.56149,-0.07174,32,0,0,5,280,4.58
599613,51.48065,-0.02831,140,0,0,0,0,
600013,51.49995,-0.21165,219,0,0,0,0,3.33
600357,51.53851,-0.05742,71,0,0,0,0,4.8
600432,51.42845,-0.10969,65,0,0,0,0,
600494,51.53463,-0.21928,120,0,0,0,0,
600500,51.4564,-0.10792,80,0,0,0,0,4.64
601432,51.46335,-0.0999,91,0,29,54,234,4.64
601545,51.54418,0.01951,70,0,0,0,0,
601550,51.52395,-0.19797,41,20,50,80,170,5
601584,51.52251,-0.19818,36,26,56,86,176,4.89
602302,51.51059,-0.18546,200,0,0,0,0,4.82
602461,51.50509,-0.19373,100,0,0,0,231,4.74
602475,51.51546,-0.07355,90,4,15,28,279,4.88
602570,51.56299,-0.04866,95,0,0,0,57,4.98
603959,51.53737,-0.06949,40,6,36,66,341,4.93
604185,51.55262,-0.11528,44,0,0,0,250,4.94
604687,51.52056,-0.17868,600,0,0,0,125,4.87
605086,51.51399,-0.20906,50,0,0,0,0,5
605400,51.49326,-0.16409,69,0,0,0,0,4.85
605710,51.50978,-0.2155,58,10,22,52,327,4.83
606063,51.43846,0.04284,55,0,0,0,0,
606217,51.53725,0.00185,59,0,0,0,0,
606382,51.54301,-0.13683,79,6,32,55,330,4.44
606540,51.57121,-0.03119,52,0,0,0,0,
606861,51.55207,-0.10342,249,0,0,0,129,5
607129,51.53832,-0.07626,180,5,11,28,122,4.83
607258,51.5601,-0.28729,60,30,60,90,365,4.5
607280,51.53607,-0.021,150,0,0,0,0,
607676,51.56069,-0.08235,90,0,0,0,0,4.96
607771,51.51867,-0.21159,57,0,0,0,190,5
607885,51.56897,-0.25955,120,6,36,66,341,4.87
